2.03,4.96,,"All right, you can"
2.03,4.96,,open them up now.
7.5,9.86,Faith,Fab. What's the occasion?
9.93,13.17,Mayor,"Faith, as if I need a reason"
9.93,13.17,Mayor,to show you my affection...
13.24,16.73,Mayor,or appreciation for running
13.24,16.73,Mayor,a small errand at the airport.
16.81,18.17,Mayor,Airport?
18.24,22.02,Faith,What's next?
20.08,21.87,Faith,You gonna want me to help
20.08,21.87,Faith,a buddy of yours move a sofa?
21.95,23.97,Mayor,"This isn't a free ride,"
21.95,23.97,Mayor,young lady.
24.05,26.02,Mayor,"You know,"
24.05,26.02,Mayor,I'm beginning to think...
26.08,28.21,Mayor,that somebody's getting
26.08,28.21,Mayor,a little spoiled.
28.29,29.27,Mayor,Maybe I should
28.29,29.27,Mayor,take this back.
29.35,31.18,Faith,Sorry...
31.26,33.31,Faith,sir.
33.39,34.79,Mayor,That's my girl.
34.86,36.66,Mayor,Another cookie?
38.3,41.96,Mayor,Now... a package is
38.3,41.96,Mayor,arriving tomorrow night...
42.03,43.59,Mayor,from Central America.
43.67,45.13,Mayor,Something... and I can't
43.67,45.13,Mayor,stress this enough...
45.2,48.23,Mayor,something crucially important
45.2,48.23,Mayor,to my ascension.
48.31,49.33,Mayor,Without it...
49.41,52.34,Mayor,"well, what would"
49.41,52.34,Mayor,tollhouse cookies be...
52.41,53.34,Mayor,without the chocolate chips?
53.41,55.5,Mayor,A pretty darn
53.41,55.5,Mayor,big disappointment...
55.58,57.51,Mayor,I can tell you.
55.58,57.51,Mayor,Ha ha ha.
57.58,58.98,Mayor,Open your present.
62.02,66.07,Mayor,Advertise your product or brand here
62.02,66.07,Mayor,contact www.OpenSubtitles.org today
68.76,69.69,Mayor,There.
69.76,72.49,Mayor,That look on your face
69.76,72.49,Mayor,is my reward.
72.56,75.19,Faith,This is a thing
72.56,75.19,Faith,"of beauty, Boss."
75.27,76.49,Mayor,Cost a pretty penny.
77.57,81.87,Mayor,"So, you just"
77.57,81.87,Mayor,take good care of it.
81.94,83.13,Mayor,You be careful...
83.21,85.57,Mayor,not to put somebody's
83.21,85.57,Mayor,eye out with that thing.
85.64,88.58,Faith,Till I tell you to.
88.65,91.71,Faith,Got any particular
88.65,91.71,Faith,eyes in mind?
99.62,100.65,Buffy,"Sorry, honey."
100.72,102.39,Angel,That's OK.
114.57,117.27,Buffy,"Well, there's something"
114.57,117.27,Buffy,you don't see every day.
117.34,118.83,Buffy,"Unless, of course,"
117.34,118.83,Buffy,you're me.
118.91,120.54,Angel,That was bracing.
120.61,122.91,Angel,Wanna do another sweep?
122.98,125.14,Buffy,It's what I live for.
122.98,125.14,Buffy,Sad to say.
125.22,126.51,Angel,Too tired?
126.58,127.55,Buffy,No.
127.62,129.09,Buffy,It's just...
129.15,134.02,Buffy,do you get the feeling
129.15,134.02,Buffy,that we're kind of in a rut?
135.19,136.49,Angel,Rut?
136.56,138.59,Buffy,You never take me
136.56,138.59,Buffy,anyplace new.
139.66,142.22,Angel,What about that
139.66,142.22,Angel,firedemon nest...
142.3,145.03,Angel,in the cave by the beach?
145.1,150.02,Angel,Thought that was
145.1,150.02,Angel,a nice change of pace.
148.07,149.51,Buffy,So this is our future?
149.57,151.47,Buffy,"I mean, this is how we're"
149.57,151.47,Buffy,gonna spend our nights...
151.54,153.57,Buffy,when I'm 50 and you're...
153.64,155.77,Buffy,the same age you are now?
155.85,156.94,Buffy,
158.02,159.95,Angel,Let's just get you to 50.
160.02,161.54,Buffy,Liking that plan.
222.99,224.22,Joyce,Buffy?
224.29,226.82,Joyce,When were you
224.29,226.82,Joyce,going to tell me?
226.89,229.36,Buffy,"All right, busted."
229.43,230.9,Buffy,I didn't think
229.43,230.9,Buffy,you'd miss them.
230.96,235.02,Joyce,You were accepted to
230.96,235.02,Joyce,Northwestern University?
235.1,237.09,Joyce,"Honey,"
235.1,237.09,Joyce,I'm so proud of you.
237.17,239.3,Buffy,That's wonderful.
239.37,241.4,Buffy,"Right, it's wonderful."
241.47,242.35,Buffy,"Hmm. I mean,"
242.35,243.6,Joyce,it's not cheap...
243.68,245.27,Joyce,"but, uh, I know"
243.68,245.27,Joyce,we can make it work...
245.34,246.97,Joyce,if your father pitches in.
247.05,250.14,Joyce,Not that Northwestern
247.05,250.14,Joyce,is your only option.
250.22,252.18,Joyce,"It's a great school, though."
252.25,254.15,Joyce,I am so proud of you.
254.22,256.59,Buffy,You said that before.
256.66,258.09,Joyce,And will again soon.
258.16,259.45,Joyce,"Mom, you know that I can't..."
259.53,263.83,Joyce,I... I just can't decide
259.53,263.83,Joyce,on a school right now.
263.9,266.87,Joyce,"I mean, I want to sleep on it,"
263.9,266.87,Joyce,"you know, mull it over."
266.93,270.33,Joyce,"Raise them up my inner flagpole,"
266.93,270.33,Joyce,see which one I salute.
270.4,271.56,Joyce,"I know, sweetheart."
271.64,274.5,Joyce,I'm just so pleased
271.64,274.5,Joyce,you have so many choices.
274.57,276.2,Joyce,"Ooh, you know what?"
276.28,279.14,Joyce,Your aunt Arlene
276.28,279.14,Joyce,and her family...
279.21,280.51,Joyce,are in Illinois.
280.58,282.67,Joyce,I've got to call
280.58,282.67,Joyce,and tell them.
285.58,286.61,Joyce,"Oh, Buffy..."
286.69,287.17,Joyce,I know.
287.17,288.48,Buffy,You're proud of me.
288.55,290.78,Buffy,Don't forget to put my earrings
288.55,290.78,Buffy,back in my dresser...
290.86,292.82,Buffy,before you go out.
295.19,296.35,Buffy,Arlene?
296.43,298.33,Buffy,Hi. It's Joyce.
298.4,299.92,Buffy,How you doin'?
300,303.16,Joyce,You are never gonna believe
300,303.16,Joyce,where Buffy got accepted to school.
305.2,306.23,Guy #2,Here you go.
306.23,306.83,Guy #1,Thanks.
306.91,308.7,Snyder,"OK, what's in the bag?"
308.77,309.71,Guy #1,My lunch.
309.78,311.64,Snyder,Is that the new
309.78,311.64,Snyder,drug lingo?
311.71,313.2,Guy #1,No. It's my lunch.
319.85,321.84,Snyder,Sit up straight.
324.02,326.96,Willow,Sounds like your mom's
324.02,326.96,Willow,in a state of denial.
327.03,328.39,Buffy,More like a continent.
328.46,330.95,Buffy,She just has to realize
328.46,330.95,Buffy,that I can't go away.
331.03,334.23,Willow,"Well, maybe not now,"
331.03,334.23,Willow,"but soon, maybe."
334.3,338.46,Willow,"Or maybe I, too,"
334.3,338.46,Willow,hail from denial land.
338.54,339.97,Buffy,Faith's turn to the
338.54,339.97,Buffy,dark side of the force...
340.04,341.51,Buffy,pretty much put
340.04,341.51,Buffy,the proverbial kibosh...
341.57,343.04,Buffy,on any away plans
341.57,343.04,Buffy,for me.
343.11,344.03,Buffy,U.C. Sunnydale.
344.03,345.13,,At least I got in.
345.21,347.37,,But you... I can't believe
345.21,347.37,,you got into Oxford.
347.45,349.18,Willow,It's pretty exciting.
349.25,350.84,Oz,There's some
349.25,350.84,Oz,deep academia there.
350.92,352.18,Buffy,That's where
350.92,352.18,Buffy,they make Gileses!
352.25,355.71,Willow,I know. I could learn
352.25,355.71,Willow,and have scones.
355.79,357.35,Willow,Although I don't know
355.79,357.35,Willow,how I feel...
357.42,359.86,Willow,about going to school
357.42,359.86,Willow,in a foreign country.
359.93,362.26,Xander,Everything in life
359.93,362.26,Xander,is foreign territory.
362.33,365.92,Xander,Kerouac. He's my teacher.
366,368.23,Buffy,The open road... my school.
368.3,370.2,Buffy,Making the open Dumpster
368.3,370.2,Buffy,your cafeteria?
370.27,371.83,Xander,"Go ahead, mock me."
371.9,373.03,Oz,I think she just did.
373.11,375.3,Xander,"We bohemian,"
373.11,375.3,Xander,antiestablishment types...
375.37,376.43,Xander,have always been persecuted.
376.51,378.1,Oz,Sure. You're all so weird.
378.18,379.67,Willow,I think it's neat...
379.75,382.54,Willow,"you doing the backpack,"
379.75,382.54,Willow,"trail mix, happy wanderer thing."
382.62,385.68,Xander,I'm aware it scores kinda high
382.62,385.68,Xander,on the hokey meter.
385.75,386.78,Xander,But I think
385.75,386.78,Xander,it'll be good for me...
386.85,387.98,Xander,help me to find myself.
388.05,390.58,Cordelia,And help us to lose you.
388.05,390.58,Cordelia,Everyone's a winner.
390.66,394.62,Xander,"Well, look who just popped open"
390.66,394.62,Xander,a fresh can of venom.
394.69,396.89,Xander,"Hey, did you hear about Willow"
394.69,396.89,Xander,getting into Oxnard?
396.96,397.54,Willow,Oxford.
397.54,398.36,Xander,And M.I.T.
398.43,399.95,Xander,And Yale and
398.43,399.95,Xander,every other college...
400.03,400.96,Xander,on the face of the planet...
401.03,402.43,Xander,as in your face
401.03,402.43,Xander,I rub it.
402.5,404.99,Willow,Oxford. Whoopee.
405.07,408.51,Cordelia,years in tea bag central.
405.07,408.51,Cordelia,Sounds thrilling.
408.57,411.48,Cordelia,And M.I.T. is a Clearasil ad
408.57,411.48,Cordelia,with housing.
411.54,412.81,Cordelia,And Yale is
411.54,412.81,Cordelia,a dumping ground...
412.88,413.56,Cordelia,for those who didn't
413.56,414.14,Willow,get into Harvard.
414.21,415.48,Willow,I got into Harvard.
415.55,417.71,Xander,Any clue on what college
415.55,417.71,Xander,you might be attending...
417.78,419.94,Xander,so we can start calculating
417.78,419.94,Xander,minimum safe distance?
420.02,421.49,Cordelia,None of your business.
421.55,423.32,Cordelia,Certainly nowhere near
421.55,423.32,Cordelia,you losers.
423.39,425.79,Buffy,"You guys, don't forget to"
423.39,425.79,Buffy,breathe between insults.
425.86,428.22,Cordelia,"I'm sorry, Buffy."
425.86,428.22,Cordelia,This conversation is reserved...
428.29,430.46,Cordelia,for those who actually
428.29,430.46,Cordelia,have a future.
434.03,435.02,Oz,Angry young woman.
435.1,437.36,Willow,"Oh, Buffy, she was"
435.1,437.36,Willow,just being Cordelia.
437.44,439.3,Willow,Only more so.
439.37,440.84,Willow,Don't pay
439.37,440.84,Willow,any attention to her.
440.91,442.37,Xander,Xander: She's definitely
440.91,442.37,Xander,got a chip goin'.
442.44,444.24,Willow,Maybe if you didn't
442.44,444.24,Willow,goad her so much.
444.31,446.14,Xander,I can't help it.
444.31,446.14,Xander,It's my nature.
446.21,448.44,Willow,Maybe you need
446.21,448.44,Willow,a better nature.
449.72,451.21,Wesley,I don't understand.
451.28,453.48,Buffy,I don't think I can
451.28,453.48,Buffy,"talk any slower, Wes."
453.55,454.48,Buffy,I want to leave.
454.55,455.71,Wesley,"What, now?"
455.79,458.42,Buffy,"No, not now."
455.79,458.42,Buffy,After I graduate.
458.49,459.42,Buffy,College?
459.49,461.55,Wesley,But... you're a slayer.
461.63,463.99,Buffy,Yeah. I'm also a person.
464.06,466.55,Buffy,You can't just define me
464.06,466.55,Buffy,by my slayerness.
466.63,469.26,Buffy,That's... somethingism.
469.34,473.14,Giles,"Buffy, I know we've talked"
469.34,473.14,Giles,about you going away.
473.21,474.9,Buffy,I got into Northwestern.
474.97,477.47,Giles,That's wonderful news.
474.97,477.47,Giles,Good for you.
477.54,482.21,Wesley,"All right, everyone. Monsters,"
477.54,482.21,Wesley,"demons, world in peril."
482.28,484.44,Buffy,I'll betcha they have
482.28,484.44,Buffy,all that stuff in Illinois.
484.52,485.85,Wesley,You cannot leave Sunnydale!
485.92,490.01,Wesley,With the power invested in me
485.92,490.01,Wesley,"by the Council, I forbid it."
492.02,493.86,Giles,"Oh, yes, that should"
492.02,493.86,Giles,settle it.
493.93,495.19,Wesley,With Faith gone bad...
495.26,497.56,Wesley,and the mayor's ascension
495.26,497.56,Wesley,coming up...
497.63,498.86,Buffy,I know it's complicated.
498.93,500.87,Buffy,I'm aware that my graduation...
500.93,503.06,Buffy,"may be, among other things,"
500.93,503.06,Buffy,posthumous...
503.14,505.57,Buffy,but what if I
503.14,505.57,Buffy,stop the ascension?
505.64,506.63,Buffy,What if I capture Faith?
506.71,507.8,Giles,I very much
506.71,507.8,Giles,hope you will.
507.87,509.64,Buffy,"If I do that, then all"
507.87,509.64,Buffy,you guys have to do...
509.71,512.54,Buffy,is keep the runofthemill unholy
509.71,512.54,Buffy,forces at bay through midterms...
512.61,513.87,Buffy,and I'll be back in time
512.61,513.87,Buffy,for homecoming...
513.95,516.57,Buffy,and every school break
513.95,516.57,Buffy,after that.
518.85,520.18,Buffy,Can we at least
518.85,520.18,Buffy,think about it?
520.25,521.95,Wesley,Perhaps if circumstances
520.25,521.95,Wesley,were different...
522.02,525.35,Buffy,I'll make them different.
525.35,526.02,Wesley,What?
524.09,526.99,Buffy,I'm tired of waiting for Mayor McSleaze
524.09,526.99,Buffy,to make his move...
527.06,528.03,Buffy,while we sit on
527.06,528.03,Buffy,our hands...
528.09,529.42,Buffy,counting down
528.09,529.42,Buffy,to ascension day.
529.5,530.83,Buffy,Let's take
529.5,530.83,Buffy,the fight to him.
530.9,532.23,Buffy,No.
532.3,534.46,Wesley,No! Much too reckless.
534.53,536.83,Wesley,We're at a distinct
534.53,536.83,Wesley,disadvantage.
536.9,538.87,Wesley,We don't know anything
536.9,538.87,Wesley,about the mayor's ascension.
538.94,540.91,Giles,She's right.
538.94,540.91,Giles,Time's running out.
540.97,542.41,Giles,We need to take
540.97,542.41,Giles,the offensive.
542.47,543.77,Wesley,What's your plan?
545.51,548.17,Buffy,I gotta have a plan?
545.51,548.17,Buffy,Really?
548.25,550.24,Buffy,I can't just be
548.25,550.24,Buffy,proactive with pep?
550.32,553.48,Giles,"You want to take the fight to them,"
550.32,553.48,Giles,I suggest the first step...
553.55,554.33,Giles,would be to find out
554.33,555.38,Wesley,exactly what they're up to.
555.45,557.62,Buffy,Oh. I actually
555.45,557.62,Buffy,knew that.
557.69,559.39,Buffy,I thought you meant
557.69,559.39,Buffy,a more specific plan...
559.46,560.93,Buffy,"you know,"
559.46,560.93,Buffy,with maps and stuff.
560.99,562.84,Buffy,Great. We'll find out
562.84,564.52,Wesley,what they're up to.
602.23,603.5,Box man,He in the car?
603.57,604.71,Vampire,I'll take you to him.
604.71,605.64,Vampire,I'll take you to him.
608.71,612.15,Box man,The mayor was supposed to be
608.71,612.15,Box man,here in person with the money.
613.42,615.68,Box man,"Well, the price just went up."
615.75,617.48,Box man,I don't like surprises.
617.55,618.81,Box man,
627.7,629.82,Faith,Surprise.
647.42,648.75,Vampire,You killed him.
648.82,651.18,Faith,"What are you, the narrator?"
648.82,651.18,Faith,Get the keys to the cuffs.
657.73,658.99,Vampire,Nothin'.
660.53,661.93,Vampire,
663.53,665.97,Vampire,That won't
663.53,665.97,Vampire,cut through steel.
667.04,669.56,Faith,"No, but it'll"
667.04,669.56,Faith,cut through bone.
715.02,718.58,Mayor,Heyho. There it is.
715.02,718.58,Mayor,Ha ha ha ha.
718.65,720.81,Mayor,"Uh, what happened"
718.65,720.81,Mayor,to the courier?
720.89,722.15,Mayor,I was supposed
720.89,722.15,Mayor,to pay him.
722.22,724.92,Faith,Huh. I made him an offer
722.22,724.92,Faith,he couldn't survive.
728.6,731.5,Mayor,You are one heck of
728.6,731.5,Mayor,"a girl, you know that?"
731.57,734.54,Mayor,"I mean, geez, the initiative,"
731.57,734.54,Mayor,the... the skill.
734.6,736.63,Faith,Go on. Go on.
736.7,737.97,Mayor,I will.
738.04,739.94,Mayor,"I'll tell you, if Buff..."
742.02,741.27,Mayor,"Hey, hey, hey, hey, hey."
741.34,743.9,Mayor,If Buffy Summers
741.34,743.9,Mayor,walked in here...
743.98,745.54,Mayor,and said she wanted
743.98,745.54,Mayor,to switch to our side...
745.61,747.64,Mayor,"I'd say,"
745.61,747.64,Mayor,"No, thanks, sister."
747.72,749.98,Mayor,I got all the slayer one man
747.72,749.98,Mayor,could ever need." Ha ha.
751.72,753.05,Mayor,What?
753.12,754.55,Faith,Nothing.
754.62,758.49,Mayor,"Oh, it's 'cause I used"
754.62,758.49,Mayor,"the ""B"" word, huh?"
758.56,759.89,Mayor,Don't tell me
758.56,759.89,Mayor,you're still sore...
759.96,762.29,Mayor,about that whole
759.96,762.29,Mayor,AngelBuffy thing.
762.36,765.96,Faith,"No, I'm over it."
762.36,765.96,Faith,She can have him.
766.03,767.56,Mayor,Better believe she can.
767.64,769.57,Mayor,She deserves
767.64,769.57,Mayor,that poor excuse...
769.64,771.2,Mayor,for a creature
769.64,771.2,Mayor,of the night.
771.27,774.5,Mayor,"You, on the other hand,"
771.27,774.5,Mayor,can do better.
777.98,779.57,Mayor,Don't do that.
788.79,789.78,Mayor,
798.87,801.56,Buffy,"So, what's in the box?"
801.74,803.14,Buffy,The Box of Gavrok.
803.2,805.17,Buffy,It houses some great
803.2,805.17,Buffy,demonic energy or something...
805.24,807.83,Buffy,which His Honor needs to
805.24,807.83,Buffy,chow down on come "A" day.
807.91,809.77,Wesley,Wesley: What's that?
809.84,811.68,Giles,Maps and stuff.
