2.08,3.67,,Previously
2.08,3.67,,on Buffy the Vampire Slayer:
3.8,5.42,SPIKE,Why won't you sleep with me again?
5.42,6.23,BUFFY,I don't love you.
6.56,7.44,WILLOW,Hey. Clothes.
7.44,9.28,TARA,Better not get used to 'em.
9.4,11.15,WILLOW,"Yes, ma'am."
11.96,14.55,WARREN,"Say good night, bitch."
17.6,19.35,BUFFY,"Good night, bitch."
20.24,20.9,BUFFY,Don't do...
20.9,22.52,SPIKE,I'm gonna make you feel it.
22.64,23.79,BUFFY,Stop!
26.2,28.19,BUFFY,Ask me again why I can never love you.
28.32,31.36,SPIKE,"Get nice and comfy, Slayer. I'll be back."
31.48,35.08,SPIKE,And when I am... things are gonna change.
39.36,43.91,WARREN,You think you can do that to me? You think
39.36,43.91,WARREN,I'd let you get away with that? Think again.
46.92,49.15,WILLOW,Tara?
49.28,51.19,WILLOW,Tara?! Baby?
51.32,52.67,XANDER,Buffy?
52.8,54.23,XANDER,No!
58.02,62.07,XANDER,Advertise your product or brand here
58.02,62.07,XANDER,contact www.OpenSubtitles.org today
82.36,84.92,XANDER,She's in the back. This way.
88.92,90.66,XANDER,She was shot in the chest.
90.66,91.39,PARAMEDIC #2,Accidental?
91.52,94.48,XANDER,"No, no, it was a..."
91.52,94.48,XANDER,He was trying to kill her.
109.08,112.44,WILLOW,"Oh, God! Oh, no! Please!"
112.56,114.52,WILLOW,"Please, come on!"
116.36,118.95,WILLOW,"Come on, Tara!"
119.08,121.64,WILLOW,"Please, come on, baby."
128.68,131.04,WILLOW,By Osiris...
131.16,134.63,WILLOW,"I command you, bring her back."
138.36,140.61,PARAMEDIC #2,Pulse is 100 and weak. Lung sounds are wet.
140.65,142.24,XANDER,What does that mean? Is she gonna...?
142.36,147.2,PARAMEDIC #1,"You need to stand back, OK? If you want us"
142.36,147.2,PARAMEDIC #1,to help her out we need some space.
165.02,165.91,WILLOW,"Hear me, keeper of darkness!"
166.04,170.27,DEMON,"Witch, how dare you"
166.04,170.27,DEMON,invoke Osiris in this task?
170.4,172.83,WILLOW,Please. Please bring her back.
172.96,177.03,DEMON,You may not violate the laws
172.96,177.03,DEMON,of natural passing.
178.16,180.15,WILLOW,How? How is this natural?
180.28,184.64,DEMON,It is a human death by human means.
184.76,190.76,DEMON,You raised one killed by mystical forces.
184.76,190.76,DEMON,This is not the same.
190.88,196.03,DEMON,She is taken by natural order. It is done.
196.16,199.17,WILLOW,No! There has to be a way!
199.17,200.44,DEMON,It is done!
200.96,202.76,WILLOW,No!
259.52,264.64,PARAMEDIC #2,"Sunnydale Memorial, do you copy? We have"
259.52,264.64,PARAMEDIC #2,"a Caucasian female, 21. GSW to the chest."
264.76,267.64,XANDER,"Buff, hang on."
264.76,267.64,XANDER,We're gonna get you to the hospital.
267.76,269.74,XANDER,"Willow. My God, are you OK?"
269.74,271.2,WILLOW,How did this happen?
271.32,273.2,XANDER,"Warren, he had a gun."
273.2,273.83,WILLOW,Warren.
276.02,277.15,XANDER,It went down too fast. I couldn't stop it.
277.28,279.35,XANDER,Hey.
279.48,280.71,XANDER,Will!
281.56,285,PARAMEDIC #1,"Sir, we have to go."
281.56,285,PARAMEDIC #1,Are you coming with us or not?
294.08,296.47,ANDREW,Think they'll let my aunt
294.08,296.47,ANDREW,bring me my Discman?
296.6,301.72,JONATHAN,That's what you're worried about?
296.6,301.72,JONATHAN,Inflight entertainment? We're in jail.
301.84,304.27,ANDREW,We're in custody.
301.84,304.27,ANDREW,We haven't been charged yet.
304.4,307.52,JONATHAN,"Thank you, Dragnet."
304.4,307.52,JONATHAN,It doesn't matter what they call it.
307.64,310.55,JONATHAN,"They got us, OK? We're goin' down."
311.84,314.48,JONATHAN,That guy's been lookin' at me.
314.6,317.8,JONATHAN,I think he wants to make me his butt monkey.
318.6,322.51,ANDREW,Don't flatter yourself.
318.6,322.51,ANDREW,He's in here for parking tickets.
322.64,325.63,JONATHAN,That doesn't mean anything.
322.64,325.63,JONATHAN,The joint changes you.
325.76,328.48,JONATHAN,I hear they like the small ones
325.76,328.48,JONATHAN,with little hands.
328.88,333.32,ANDREW,You have got to chill out.
328.88,333.32,ANDREW,"This isn't Oz. It's, like, Mayberry."
333.44,336.35,ANDREW,"Besides, Warren is gonna get us out of here."
336.48,338.76,JONATHAN,I'm sure he'll be bustin' us out any minute.
338.88,340.63,ANDREW,He will. He's coming up with a plan.
340.76,344.04,ANDREW,Like WarGames. Remember that decoder
340.76,344.04,ANDREW,Matthew Broderick used?
344.16,348.79,JONATHAN,"Oh, yeah. That was rad. The one he made"
344.16,348.79,JONATHAN,from the scissors and the tape recorder.
348.92,350.88,ANDREW,I miss Ferris Matthew.
353.02,353.8,ANDREW,Broadway Matthew... I find him cold.
353.92,355.56,JONATHAN,"Really? No, I..."
355.68,357.64,JONATHAN,Shut up!
359.96,362.27,JONATHAN,"Nobody's coming to get us,"
359.96,362.27,JONATHAN,not even your aunt
362.4,364.36,JONATHAN,who won't return your one phone call.
364.36,365.63,ANDREW,She must be out of town.
365.76,370.68,JONATHAN,She doesn't care. And neither does
365.76,370.68,JONATHAN,your partner in crime Warren.
370.8,374.71,ANDREW,"Don't say that. What do you mean,"
370.8,374.71,ANDREW,my partner in crime? We're in this together.
375.04,379.72,JONATHAN,"What do you mean, what do I mean? You two"
375.04,379.72,JONATHAN,were totally gonna leave me holding the bag.
379.84,383.59,ANDREW,We weren't. I was... going to carry you.
379.84,383.59,ANDREW,No.
384.08,388.23,JONATHAN,"You two were setting me up, and then"
384.08,388.23,JONATHAN,Warren was gonna screw you over too.
388.36,390.92,ANDREW,That is so not true.
390.92,391.56,JONATHAN,Sure.
392.6,395.11,JONATHAN,He's a nice murderer who keeps his word.
396.4,398.23,ANDREW,You're wrong.
398.36,400.4,ANDREW,He's coming for us.
400.48,403.2,ANDREW,He's out there right now devising a
400.48,403.2,ANDREW,brilliant way to get us out of here.
407.36,411.88,WARREN,Whisky. Straight up. And get a round
407.36,411.88,WARREN,for the house. I'm feelin' expansive.
416.64,418.23,WARREN,Hey.
419.92,423.06,WARREN,Bet you don't get a lot of humans in...
423.06,425.15,VAMPIRE,I'm watching my programme.
425.28,427.29,WARREN,Wouldn't interrupt your me time.
427.4,430.12,WARREN,Not even to buy the guy who
427.4,430.12,WARREN,killed the Slayer a drink.
431.96,433.12,VAMPIRE,What's that?
433.12,435.24,WARREN,I took her out myself.
435.36,439.04,WARREN,I've been heading an organisation 
435.36,439.04,WARREN,the Trio  you've heard of us.
440.76,441.95,VAMPIRE,No.
443.4,446.76,WARREN,Not important. I cut them loose.
446.88,450.27,WARREN,I figure now Buffy's out of the picture
446.88,450.27,WARREN,some things have got to change.
450.4,452.99,WARREN,I need a real gang.
450.4,452.99,WARREN,Not a couple of wannabes.
453.12,456.09,BARTENDER,And you killed the Slayer?
456.09,458.04,WARREN,With these hands.
458.16,459.37,BARTENDER,"What are you, a warlock?"
459.37,460.52,WARREN,Funny you mention that.
460.64,464.27,WARREN,I've explored all the dark arts 
460.64,464.27,WARREN,"witchcraft, demonology..."
464.4,469.84,WARREN,"You name it, I tried it against the Slayer."
464.4,469.84,WARREN,But you know what I found really works?
471.16,472.35,WARREN,Gun.
472.96,475.77,VAMPIRE,You killed the Slayer with a gun?
475.77,477.56,WARREN,In her own back yard.
477.68,483.62,WARREN,"Don't underestimate science, my friends."
477.68,483.62,WARREN,Good oldfashioned metal meets propulsion.
485.16,487.17,BARTENDER,"Oh, man, this is gonna be good."
487.17,487.75,WARREN,The best.
488.08,490.15,WARREN,The town is ours!
490.28,493.83,VAMPIRE,"Ours, maybe. You... are screwed."
497.68,501.43,BARTENDER,"Metal meets propulsion, yeah."
497.68,501.43,BARTENDER,But you still better be a good shot.
505.12,507.79,WARREN,"This isn't the evil laugh of victory, is it?"
507.92,511.36,VAMPIRE,More like the evil laugh of
507.92,511.36,VAMPIRE,you're a dead man".
513.04,516.4,WARREN,OK. What's the joke?
516.84,519.96,BARTENDER,It was just on the news.
516.84,519.96,BARTENDER,A girl was shot.
520.08,521.8,VAMPIRE,In her back yard.
521.92,524.56,BARTENDER,She survived. She's in the hospital.
528.76,532.64,BARTENDER,And Slayers heal fast. Real fast.
532.76,536.36,VAMPIRE,Yeah. I was gonna eat you myself
532.76,536.36,VAMPIRE,"during the commercial,"
536.48,539.71,VAMPIRE,but now I think it'll be more fun
536.48,539.71,VAMPIRE,to let the Slayer degut you.
540.36,542.65,VAMPIRE,"Might wanna get a head start, my friend,"
542.72,546.28,VAMPIRE,cos this girl's gonna be
542.72,546.28,VAMPIRE,comin' for you big time.
556.4,556.98,ANYA,Willow.
556.98,560.15,WILLOW,Where do you keep the blackarts books?
560.28,562.84,ANYA,"Something terrible happened,"
560.28,562.84,ANYA,but you don't have to...
562.96,564.3,WILLOW,I need power.
564.3,566.03,ANYA,Not with those books.
564.3,566.03,ANYA,I can't let you. Willow!
566.16,567.91,WILLOW,Stop.
606.2,608.4,WILLOW,That's better.
618.44,620,DAWN,Buffy?
629.24,630.8,DAWN,Buffy?
633.36,635.51,DAWN,Hey? Hello?
636.36,639.03,DAWN,The door was...
639.16,641.04,DAWN,Tara?
646.72,648.96,RACK,"All right, who's next?"
648.96,649.47,WARREN,I am.
654.48,655.74,RACK,You're new.
655.74,656.31,WARREN,Yeah.
656.44,662.12,WARREN,"I come bearing dead presidents, so you"
656.44,662.12,WARREN,think we can just skip the small talk?
670.56,672.26,RACK,How'd you find me?
672.26,673.95,WARREN,I talked to a guy.
674.08,677.39,WARREN,One of your regulars.
674.08,677.39,WARREN,Offered to show me the way for 20 bucks.
677.52,680.91,RACK,Most of my customers
677.52,680.91,RACK,will bring you here for five.
681.04,684.79,WARREN,Great. I'll file that away.
681.04,684.79,WARREN,"Look, I'm in a bit of a situation here."
684.92,689.07,WARREN,I tried to do us all a favour
684.92,689.07,WARREN,"and eliminate the Slayer, but I..."
