2.23,4.35,GILES (V.O.),i>Previously on "Buffy the Vampire Slayer":</i>
4.43,5.42,XANDER (V.O.),i></i> You killed your best friend.
5.51,8.58,ANDREW,lt didn't work cos there wasn't enough blood.
9.07,11.3,BUFFY,Maybe that's what the First needed Spike for.
11.79,13.63,BUFFY,We don't have time to babysit a hostage.
13.63,14.23,ANDREW,l'll be good.
14.31,17.46,PRINCIPAL WOOD,Somebody left this in the courtyard.
14.31,17.46,PRINCIPAL WOOD,l was just returning it.
17.55,20.38,BUFFY,That's some fullservice principalling.
20.38,20.83,PRINCIPAL WOOD,l try.
20.91,22.19,SOLDIER,Agh!
22.67,24.95,BUFFY,There must be a reason
22.67,24.95,BUFFY,why the chip is going wonky.
25.03,29.79,SOLDIER,His chip. We can either repair it...
25.03,29.79,SOLDIER,or remove it.
29.87,30.86,GILES,Robson!
30.95,37.03,XANDER (V.O.),"Robson blacked out, but the last thing he"
30.95,37.03,XANDER (V.O.),remembers is Giles's head about to be axed.
37.11,39.39,ROBSON,lt's started....
40.83,42.98,GILES,l understand. l'll take care...
50.63,53.15,10 EXT. CEMETARY IN SUNNYDALE - NIGHT,"lt was extraordinary good luck, of course."
53.23,55.38,10 EXT. CEMETARY IN SUNNYDALE - NIGHT,And training  years of training.
55.47,57.35,GILES,"ChaoAhn, keep up."
57.43,62.9,GILES,"You're new here, ChaoAhn."
57.43,62.9,GILES,Take note. Remember about training.
62.99,68.78,GILES,But l honestly feel the largest part of it
62.99,68.78,GILES,was instinct. lnstinct and reflexes.
68.87,70.83,GILES,There's a sort of wary watchfulness
70.83,72.34,SPIKE,l developed over the years.
72.43,74.42,,lt's like another sense.
75.15,76.74,BUFFY,Spike!
78.43,81.18,SPIKE,Hey! You're not in pain.
78.43,81.18,SPIKE,Hey! You're not the First.
81.27,81.62,GILES,What?
81.62,84.74,SPIKE,Anya said you were the First. You were evil.
84.83,87.95,SPIKE,You're supposed to be all gothroughable.
88.03,91.5,GILES,"Then what did you tackle me for, you berk?"
88.03,91.5,GILES,What's that supposed to do?
91.59,93.26,SPIKE,l didn't think of that.
93.35,98.47,GILES,"More importantly, you just hit me."
93.35,98.47,GILES,Why didn't your chip go off?
98.55,100.22,SPIKE,"Yeah, well..."
100.31,103.19,BUFFY,"Well, when we were at the lnitiative..."
103.27,104.91,SPIKE,There was a choice.
104.91,108.71,BUFFY,"Right. Either repair the chip, or remove it."
108.79,111.62,GILES,You had it remov... You removed the chip?
112.59,113.55,BUFFY,Yeah.
113.63,115.18,SPIKE,i></i> Had to make a choice.
115.18,116.07,BUFFY,lt really is OK.
116.15,117.19,AMANDA,What's a chip?
117.19,118.82,KENNEDY,They removed the chip?
122.02,126.07,CHAO-AHN,Advertise your product or brand here
122.02,126.07,CHAO-AHN,contact www.OpenSubtitles.org today
182.67,184.49,GILES,You know this is very dangerous.
184.49,186.43,BUFFY,You just heard the horror stories.
186.51,190.3,BUFFY,"Wear hoops, they'll catch, rip your lobe off."
186.51,190.3,BUFFY,Lobes flying everywhere.
190.39,193.27,GILES,That's not what l'm talking about.
194.23,197.7,BUFFY,You mean Spike not having a chip.
194.23,197.7,BUFFY,Freerange Spike.
197.79,202.91,GILES,l have to ask. Why on earth
197.79,202.91,GILES,did you make that decision?
202.99,206.38,BUFFY,"l guess it was instinct,"
202.99,206.38,BUFFY,like you were talking about.
207.87,209.86,BUFFY,l made that up!
209.95,211.8,BUFFY,l knew the Bringer was there
211.8,213.58,GILES,because his shoes squeaked.
213.67,216.58,GILES,"Buffy, it's crucial"
213.67,216.58,GILES,that we keep these girls safe.
216.67,218.74,GILES,l can't count the dangers.
218.83,221.98,GILES,"The First, the Bringers,"
218.83,221.98,GILES,"random demons, and now Spike."
222.07,223.56,BUFFY,And the principal.
223.56,223.98,GILES,What?
224.99,228.54,BUFFY,"Oh, nothing much. He was in"
224.99,228.54,BUFFY,"the school basement, holding a shovel,"
228.63,230.3,BUFFY,acting evasive.
230.39,233.75,BUFFY,"Plus, he's got that whole"
230.39,233.75,BUFFY,too charming to be real" thing going on.
233.83,237.51,GILES,l'm looking into it.
233.83,237.51,GILES,"Well, that sounds very responsible of you."
237.59,240.55,GILES,Balances out
237.59,240.55,GILES,the "vampire on the loose" issue.
241.15,244.86,BUFFY,"Nothing's changed, Giles."
241.15,244.86,BUFFY,"Spike had a chip before, remember?"
244.95,248.66,BUFFY,When the First had him kill
244.95,248.66,BUFFY,and sire all those people.
248.75,252.22,GILES,We have no idea if his chip was working then.
252.31,257.34,GILES,A new chip might restrain him should
252.31,257.34,GILES,the First attempt to activate him again.
257.43,261.27,BUFFY,Spike has a soul now. That's what's
257.43,261.27,BUFFY,gonna stop him from hurting people.
261.35,262.04,GILES,Buffy...
262.04,265.42,BUFFY,"He can be a good man, Giles. l feel it."
265.51,270.59,BUFFY,But he's never gonna get there
265.51,270.59,BUFFY,if we don't give him the chance.
273.83,276.27,GILES,"Buffy, l want more for you."
276.35,281.19,GILES,Your feelings for him are colouring
276.35,281.19,GILES,yourjudgment. l can hear it in your voice.
281.27,283.26,GILES,That way lies a future filled with pain.
283.26,284.55,BUFFY,l don't want that for you.
284.63,286.62,BUFFY,We haven't...
288.31,290.46,BUFFY,Things are different since he came back.
290.55,295.34,GILES,lt doesn't matter if you're not physical with
290.55,295.34,GILES,each other any more. There's a connection.
295.43,300.22,GILES,"You rely on him, he relies on you."
295.43,300.22,GILES,That's what's affecting yourjudgment.
300.31,303.7,BUFFY,You think l'm losing sight
300.31,303.7,BUFFY,"of the big picture, but l'm not."
303.79,308.63,BUFFY,"When Spike had that chip, it was like"
303.79,308.63,BUFFY,having him in a muzzle. lt was wrong.
