,33.8268125
10 INT. KITCHEN AT BUFFY'S HOUSE - NIGHT,0.6416875
11 INT. HALL STAIRCASE AT BUFFY'S HOUSE - NIGHT,2.08333333333333e-05
34 INT. CAVE NEAR SUNNYDALE - NIGHT,1.30922916666667
42 INT. LIVING ROOM AT BUFFY'S HOUSE - NIGHT,0.419166666666667
6 INT. SUNNYDALE AIRPORT TERMINAL - NIGHT,0.299708333333333
ACT III.,2.60889583333333
ANYA,99.8333958333333
ANYA ,2.04541666666667
ANYA & WILLOW,1.58816666666667
BUFFY,116.824333333333
DAUGHTER,3.96835416666667
DAUGHTERS,1.12439583333333
DAWN,67.528125
FATHER,0.917958333333333
GILES,2.571875
GILES (V.O.),2.29089583333333
GNARL,30.1188125
GNARL (O.S.),30.3189375
HUSBAND,5.63608333333333
PROLOGUE,2.163875
SPIKE,63.6083541666667
SPIKE (O.S.),1.33708333333333
TEEN BOY,3.468
WIFE,0.359958333333333
WILLOW,163.561291666667
XANDER,93.37775
