2.63,6.52,,Here's the thing. There's
2.63,6.52,,"moments in your life that make you,"
6.55,8.83,,that set the course of
6.55,8.83,,who you're gonna be.
9.05,11.87,,"Sometimes they're little... subtle moments,"
12.2,14.24,,sometimes... they're not.
14.29,16.67,,I'll show you what I mean.
18.88,22.78,,We'll be back when we've found
18.88,22.78,,a bit more cash money!
22.81,25.21,,Keep the girls warm!
27,29.17,,Let's go.
29.26,33.74,,Come on. We'll sneak in
29.26,33.74,,and take some of me father's silver.
34.07,38.16,,He'll never miss it.
34.07,38.16,,"He eats with his hands, the pig!"
40.52,43.85,Angel,Why don't you rest right here?
61.13,64.8,Angel,"So... I'd ask myself,"
64.83,68.02,Angel,What's a lady of your station
64.83,68.02,Angel,doing alone in an alley...
68.05,70.57,Angel,with a reputation that this one has?"
73.04,75.14,Darla,Maybe she's lonely.
75.17,78.52,Angel,"In that case,"
75.17,78.52,Angel,"I'd offer myself as escort,"
78.58,83.23,Angel,to protect you from harm
78.58,83.23,Angel,and to while away the dull hours.
83.26,85.13,Darla,You're very gracious.
85.13,86.99,Angel,It's often been said.
87.02,90.31,Darla,Are you certain
87.02,90.31,Darla,you're up to the challenge?
91.14,93.49,Angel,"Milady, you'll find..."
93.52,96.44,Angel,"that, with the exception"
93.52,96.44,Angel,"of an honest day's work,"
96.47,100.17,Angel,there's no challenge
96.47,100.17,Angel,I'm not prepared to face.
101.03,102.73,Angel,"Oh,"
102.76,105.4,Angel,but you're a pretty thing.
105.59,109.56,Angel,Where are you from?
109.56,111.02,Darla,Around.
109.39,111.23,Darla,Everywhere.
111.32,114,Angel,I never been anywhere myself.
114.03,116.36,Angel,"I always wanted to see the world, but..."
116.4,118.07,Darla,I could show you.
118.1,119.23,Angel,"Could you, then?"
119.23,121,Darla,Things you've never seen.
123.02,122.84,Darla,Never even heard of.
122.88,125.26,Angel,Sounds excitin'.
125.26,126.15,Darla,It is.
126.23,127.85,Darla,And frightening.
127.88,131.65,Angel,I'm not afraid. Show me.
132.49,135.22,Angel,Show me your world.
136.26,138.35,Darla,Close your eyes.
175.48,177.43,Buffy,Nice try.
194.82,197.08,Buffy,I want you to get a message
194.82,197.08,Buffy,to Angel for me.
197.13,200.33,Buffy,Tell him I'm done waiting.
197.13,200.33,Buffy,I'm taking the fight to him.
200.41,203.52,Buffy,You got that?
200.41,203.52,Buffy,Need me to write it down for you?
208.64,210.97,Buffy,"All right, I'll tell him myself."
218.2,221.23,Xander,I'm good. Don't worry about me.
221.28,223.17,Buffy,You know you don't have to
221.28,223.17,Buffy,patrol with me.
223.2,227.1,Xander,I had that guy under control
223.2,227.1,Xander,until he resorted to fisticuffs.
227.38,231.35,Xander,"Oh! What is that, um..."
227.38,231.35,Xander,Five vampires in three nights?
231.4,233.99,Buffy,"Yep, but no Angel."
234.27,237.02,Xander,"Are you, uh, really that anxious"
234.27,237.02,Xander,to come up against him?
237.07,239.08,Buffy,I want it over with.
239.08,240.28,Xander,I hear that.
240.39,244.41,Buffy,"Oh, we'd better go. I haven't even"
240.39,244.41,Buffy,started studying for finals yet.
244.63,248.27,Xander,"Oh, yeah! Finals!"
244.63,248.27,Xander,Why didn't you let me die?
248.33,252.08,Buffy,"Ah, look on the bright side."
248.33,252.08,Buffy,It'll all be over soon.
252.36,254.84,Angelus,"Yes, my love."
255.1,257.93,Angelus,It will.
313.74,319.5,Doug,b>"Becoming. Part 1"</b>
331.61,334.68,Doug,Careful now! Concentrate in this area.
335.15,337.39,Doug,There you go.
337.9,339.48,Giles,Hello?
339.53,341.62,Doug,Rupert Giles?
341.62,342.26,Giles,Yes.
342.44,344.55,Doug,Doug Perren. Thanks for comin'.
344.58,346.71,Giles,"Oh, not at all."
344.58,346.71,Giles,I was flattered to be asked.
346.76,349.07,Doug,I spoke with Lou Tabor
346.76,349.07,Doug,at the Washington Institute
349.1,351.65,Doug,and he told me we had
349.1,351.65,Doug,the best authority on obscure relics
351.66,353.07,Doug,right here in Sunnydale.
353.07,353.36,Giles,Oh...
353.39,356.3,Giles,"He may have, uh, exaggerated a little."
357.05,358.47,Giles,"Ah, this is the..."
358.47,359.82,Doug,This is our baby.
360.08,362.65,Doug,Construction workers
360.08,362.65,Doug,dug it up outside of town.
362.68,364.89,Doug,Don't have a clue what it is.
365.48,367.34,Doug,Any ideas?
367.89,371.61,Giles,A few... None I'd care to share
367.89,371.61,Giles,until I can verify.
371.64,373.9,Giles,"You have, uh, carbon dated it?"
373.93,376.09,Doug,The results'll be back
373.93,376.09,Doug,in a couple of days.
376.18,379.08,Doug,I'll go out on a limb and say "old"!
380.19,382.37,Giles,"Um, yes, it, it certainly..."
382.4,385.46,Giles,"predates any, uh..."
382.4,385.46,Giles,settlements we've read about.
385.52,387.26,Giles,Um... May I?
387.26,388.85,Doug,"Yeah, sure."
396.46,399.83,Giles,"I assume you've, uh..."
396.46,399.83,Giles,you haven't tried to open it?
399.88,401.63,Doug,Open it?
401.82,405.15,Doug,I'll be damned!
401.82,405.15,Doug,I figured it was solid.
405.48,408.6,Doug,What do you think is in there?
