2.21,3.93,GILES VOICEOVER,Previously on "Buffy the Vampire Slayer":
4.01,8.05,GILES,You are the Slayer.
4.01,8.05,GILES,Into each generation a slayer is born.
8.13,10.04,BUFFY,"Let's start with ""Hi, I'm Buffy""."
10.04,10.44,XANDER,Xander.
10.53,11.12,CORDELIA,Cordelia.
11.12,11.57,BUFFY VOICEOVER,Willow?
11.65,12.61,GILES,Mr Giles.
12.61,13.25,ANGEL,Angel.
17.02,21.07,VAMP,Advertise your product or brand here
17.02,21.07,VAMP,contact www.OpenSubtitles.org today
63.57,66.17,VAMP,Gave me a pretty good run there.
66.25,68.24,VAMP,Bet the blood's just pumpin'.
70.21,71.58,VAMP,Bet it's hot.
71.58,73.05,KID,Don't hurt me.
73.81,75.77,VAMP,Don't hurt you?
77.65,79.45,BUFFY,What's going on?
80.73,82.69,KID,Help me. Call the police.
82.77,84.45,VAMP,"Get outta here, girl."
84.45,86.69,BUFFY,Are you guys havin' a fight?
86.77,89.24,BUFFY,"Cos, you know, fighting's not cool."
90.09,91.82,KID,Get out of here.
91.82,94.21,VAMP,"No, she wants to stay."
95.33,97.4,VAMP,I don't mind a little appetiser.
98.85,103.32,BUFFY,Have you ever heard the expression
98.85,103.32,BUFFY,Biting off more than you can chew"?
103.41,105.17,BUFFY,OK.
105.25,107.97,BUFFY,How about the expression "vampire slayer"?
108.05,110.1,VAMP,What the hell you talkin' about?
110.1,111.76,BUFFY,Wow. Never heard that one.
111.85,116.09,BUFFY,"OK. How about ""Oh, God, my leg""?"
119.05,121.25,VAMP,"Oh, God! My leg!"
121.85,124.08,BUFFY,See? Now we're communicating.
158.09,161.93,BUFFY,Wow. Been a long while since
158.09,161.93,BUFFY,I met one who didn't know me.
165.13,167.12,BUFFY,You should get home.
168.93,171.29,KID,How'd you do that?
171.29,173.25,BUFFY,It's what I do.
173.61,175.49,KID,But you're just a girl.
179.33,181.32,BUFFY,That's what I keep saying.
238.41,240.74,XANDER,Something goin' on out back?
240.74,241.41,BUFFY,Vampire.
243.45,244.86,BUFFY,Anything?
244.86,248.77,GILES,Nothing you want to hear.
248.85,251.36,GILES,The ritual is...
251.36,254.02,BUFFY,Explain it again.
252.09,253.78,GILES,There's nothing new to...
253.78,255.13,BUFFY,Go through it again.
262.49,264.53,GILES,The Key was living energy.
264.61,270.17,GILES,"It needed to be channelled, poured"
264.61,270.17,GILES,into a specific place at a specific time.
271.57,276.33,GILES,"The energy would flow into that spot, the"
271.57,276.33,GILES,walls between the dimensions break down.
276.41,279.72,GILES,"It stops, the energy's used up,"
276.41,279.72,GILES,the walls come back up.
280.29,283.17,GILES,Glory uses that time to get
280.29,283.17,GILES,"back into her own dimension,"
283.25,287.33,GILES,not caring that all manner of Hell will
283.25,287.33,GILES,be unleashed on Earth in the meantime.
289.09,294.33,ANYA,"But only for a little while, right?"
289.09,294.33,ANYA,"The walls come back, no more Hell?"
295.17,297.93,WILLOW,That's only if the energy is stopped.
298.01,303.33,WILLOW,"And now the key is human, is Dawn..."
305.21,310.92,GILES,"The blood flows, the gates will open."
305.21,310.92,GILES,The gates will close when it flows no more."
311.01,313.45,GILES,When Dawn is dead.
314.89,316.88,TARA,I have places to be.
321.41,324.61,XANDER,Why blood? Why Dawn's blood?
324.73,327.88,XANDER,"I mean, why couldn't it be a lymph ritual?"
327.97,331.09,SPIKE,Cos it's always got to be blood.
331.17,333.75,XANDER,We're not discussing dinner right now.
333.75,335.45,SPIKE,"Blood is life, lackbrain."
335.53,337.6,SPIKE,Why do you think we eat it?
337.69,342.56,SPIKE,It's what keeps you going.
337.69,342.56,SPIKE,Makes you warm. Makes you hard.
342.65,344.64,SPIKE,Makes you other than dead.
345.53,347.29,SPIKE,Course it's her blood.
348.37,352.41,BUFFY,Pretty simple math here. We stop
348.37,352.41,BUFFY,Glory before she can start the ritual.
352.49,354.27,BUFFY,We still have a couple of hours.
354.27,356.28,GILES,If my calculations are right. But...
356.37,357.54,BUFFY,I don't wanna hear it.
357.54,358.49,GILES,I understand that.
358.57,360.72,BUFFY,"No, you don't understand."
361.81,363.88,BUFFY,We are not talking about this.
363.97,366.73,GILES,"Yes, we bloody well are!"
372.01,376.09,GILES,"If Glory begins the ritual,"
372.01,376.09,GILES,if we can't stop her...
378.13,382.81,BUFFY,Come on. Say it.
378.13,382.81,BUFFY,We're bloody well talking about this.
384.09,386.08,BUFFY,Tell me to kill my sister.
387.77,390.37,GILES,She's not your sister.
392.09,394.65,BUFFY,No. She's not.
396.09,398.08,BUFFY,She's more than that.
398.85,401.61,BUFFY,She's me.
401.69,404.08,BUFFY,The monks made her out of me.
405.29,409.05,BUFFY,"I hold her, and I feel closer to her than..."
411.97,416.6,BUFFY,It's notjust the memories
411.97,416.6,BUFFY,they built. It's physical.
418.09,420.48,BUFFY,Dawn is a part of me.
421.97,423.8,BUFFY,The only part that I...
423.89,429.01,WILLOW,We'll solve this. We will.
423.89,429.01,WILLOW,"Don't have another coma, OK?"
431.29,435.84,GILES,"If the ritual starts, every living creature"
431.29,435.84,GILES,in this and every other dimension imaginable
435.93,438.81,GILES,will suffer unbearable torment and death.
440.13,444.02,GILES,Including Dawn.
442.37,445.68,BUFFY,Then the last thing she'll see
442.37,445.68,BUFFY,is me protecting her.
447.01,451.77,GILES,You'll fail. You'll die. We all will.
455.05,457.57,BUFFY,I'm sorry.
458.93,462.37,BUFFY,"I love you all, but I'm sorry."
467.05,468.39,BUFFY,OK. All in favour of
468.39,470.6,ANYA,stopping Glory before the ritual.
471.09,474.61,ANYA,Suggestions? Ideas? Time's awastin'.
474.69,476.57,SPIKE,When you say you love us all...
476.57,477.05,XANDER/GILES,Shut up.
477.13,481.73,ANYA,"Willow, I bet you've got some dark"
477.13,481.73,ANYA,spell abrewin'. Make her a toad?
481.81,484.12,ANYA,Little hoppy toad?
481.81,484.12,ANYA,We hit her with a hammer?
485.45,487.92,TARA,Hoppy toad.
490.33,492.48,XANDER,"What about Ben? He can be killed, right?"
492.57,496.09,XANDER,I know he's an innocent
492.57,496.09,XANDER,but not like Dawn innocent.
496.65,499.53,XANDER,We could kill a regular guy.
504.09,505.37,XANDER,God.
506.97,510.57,GILES,It's doubtful he'll surface again
506.97,510.57,GILES,this close to the ritual.
510.65,513.61,GILES,We can expect it's Glory we're dealing with.
513.69,518.24,WILLOW,We don't have to kill her. We just
513.69,518.24,WILLOW,have to stop her from doing the ritual.
518.33,521.25,WILLOW,There's only the one time
518.33,521.25,WILLOW,"that she can do it, right?"
521.33,525.04,SPIKE,"Yeah. We get her on the ropes,"
521.33,525.04,SPIKE,we keep her occupied till it's too late.
525.13,528.13,ANYA,OK. But I'm still not hearing enough ideas.
528.21,530.43,ANYA,She's a god. Let's think outside the box.
530.43,532.49,SPIKE,You go think outside the bleeding box.
532.57,537.6,GILES,"Yes, Anya. Apart from your uninfectious"
532.57,537.6,GILES,"enthusiasm, have you anything to contribu..."
537.69,539.91,ANYA,The Dagon Sphere.
539.91,540.69,GILES,Sorry?
541.01,542.61,ANYA,"When Buffy first met Glory,"
542.69,546.61,ANYA,she found that magical glowy sphere
542.69,546.61,ANYA,that was meant to repel Glory.
546.69,551.16,ANYA,We've got it in the basement.
546.69,551.16,ANYA,It might drive her away or hurt her.
552.21,555.65,ANYA,And Olaf the troll god's enchanted hammer.
555.73,558.2,ANYA,"You wanna fight a god,"
555.73,558.2,ANYA,use the weapon of a god.
558.57,560.61,SPIKE,Nah. That thing's too heavy to...
560.93,562.08,SPIKE,Yeah. Good.
562.17,563.97,BUFFY,I like this. Thanks.
563.97,566.21,ANYA,Here to help. Wanna live.
566.29,568.36,XANDER,Smart chicks are so hot.
569.85,573.16,WILLOW,You couldn't have
569.85,573.16,WILLOW,figured that out in tenth grade?
573.93,577.93,GILES,"Well, we have some ideas if we could"
573.93,577.93,GILES,"actually get Glory on the run, but..."
578.01,580.57,BUFFY,But we still have no idea how to find her.
580.65,585.09,TARA,Big day. It calls me. I have to be there.
586.65,588.17,TARA,Big day.
596.73,601.49,BEN,They said you have to
596.73,601.49,BEN,put this on for the ceremony.
604.73,606.61,DAWN,What if I don't?
607.05,608.05,BEN,Come on. Just...
608.05,610.05,DAWN,What if I don't like the colour?
610.13,613.84,BEN,"Look, I wish there was another way."
613.93,617.81,DAWN,And I wish you'd fall on your head
613.93,617.81,DAWN,"and drown in your own barf, so..."
617.89,620.49,DAWN,I guess we're both disappointed.
620.57,622.61,BEN,I think it'll be quick.
623.81,627.89,MINION,"Actually, sir, the bleeding is quite"
623.81,627.89,MINION,a slow process to give the portal time to...
627.97,630.49,BEN,Thank you for the information.
632.97,634.26,BEN,I'll do what I can...
634.26,634.69,DAWN,Change.
634.77,635.16,BEN,What?
635.16,638.48,DAWN,Change. Be her. I don't wanna look at you.
638.57,640.5,BEN,"Dawn, I don't think you wanna..."
640.5,641.04,DAWN,Be Glory.
641.93,644.32,DAWN,Be Glory.
645.73,648.25,BEN,Will you just stop... shouting already?
652.85,657.05,GLORY,"So, what's the hubbub, bub?"
652.85,657.05,GLORY,What do you got against old Benjy?
659.05,661.04,DAWN,He's a monster.
662.17,664.21,DAWN,At least you're upfront about it.
665.29,669.02,GLORY,Don't be so hard on the boy.
667.61,671.89,GLORY,He just wants to live.
667.61,671.89,GLORY,Most guys'd do the same.
671.97,677.49,GLORY,"Besides, he's probably the reason your sis"
671.97,677.49,GLORY,and her little cartoon pals are still alive.
677.57,682.44,GLORY,That little nagging pinch of humanity that
677.57,682.44,GLORY,makes me go for the hurt instead of the kill.
682.89,685.09,GLORY,Lowering myself
682.89,685.09,GLORY,to trade blows with the Slayer
685.17,688.32,GLORY,when I should have just
685.17,688.32,GLORY,put my fist through her heart.
688.41,690.4,GLORY,It's gotta be Ben.
690.49,692.77,DAWN,Or maybe you just can't take her.
698.73,700.8,GLORY,Funny thing.
698.73,700.8,GLORY,"You've been here a few hours,"
700.89,704.2,GLORY,and I haven't seen big sis
700.89,704.2,GLORY,galloping in to save you.
704.29,707.13,GLORY,She probably knows
